68,89,2,43382.62778,0,134308,13305.427068018926,0.0990665266999652,5722.529175629694,10881,123427,2290,483,97248,30321,2361,512,15,0,77,82
68,92,4,43382.64272,0,47169,6370.56089654925,0.13505821400812504,5350.893036417524,7491,39678,1738,776,28363,6752,2355,562,10,0,49,41
68,99,4,43382.63961,0,74865,6019.550726080332,0.0804054060786794,3212.116950944158,12106,62759,360,120,40519,14424,3632,368,8,0,45,38
68,127,2,43382.62961,0,232332,15475.194840479153,0.06660810753783014,7708.735611601679,17616,214716,3573,901,181953,46536,6969,106,20,1,89,90
68,129,4,43382.63244,0,42621,6345.269909900038,0.14887660800779048,5739.102401461916,11958,30663,2245,1738,20215,11001,720,441,9,0,35,44
68,138,2,43382.64402,0,70796,7569.9567347231105,0.10692633389913428,2353.427184038326,2236,68560,1884,660,41482,14379,4456,352,12,1,53,61
68,139,3,43382.64503,0,77152,11922.275882587552,0.15452970606837868,10820.062758727603,4338,72814,2305,761,51230,9385,1974,520,17,2,59,75
68,141,4,43382.63299,0,34451,5339.416616249012,0.15498582381495493,1155.5383750112578,7189,27262,890,269,16457,4944,1577,425,11,0,39,35
68,143,4,43382.63345,0,30235,5175.12673738371,0.1711634442660397,739.2771170598473,2317,27918,2120,320,18703,3041,1312,88,17,8,57,56
68,147,2,43382.63383,0,116565,7066.544965841455,0.06062321422246348,2060.4626883785822,22617,93948,994,227,79449,43446,2313,352,11,1,49,54
68,160,4,43382.63544,0,38310,6524.822268687781,0.17031642570315272,5866.384400854381,6234,32076,410,106,18214,3807,834,385,11,0,42,34
68,161,2,43382.64597,0,88813,13319.107059423493,0.14996798958962645,12596.89636710227,9602,79211,2891,377,51546,15342,10696,451,16,1,71,66
68,162,4,43382.63596,0,13338,2779.7709424031523,0.2084098772232083,921.0403788764936,1825,11513,597,193,6764,2696,796,370,7,0,17,19
68,176,4,43382.63616,0,49320,5089.308483853203,0.10318954752338205,1896.8468008554305,3619,45701,1062,410,30379,15942,5529,352,10,0,35,33
68,181,3,43382.63679,0,46163,6812.385591272028,0.14757241928106987,2671.527630020306,2513,43650,4282,3555,22507,6525,4544,416,12,1,49,40
68,184,4,43382.6263,0,82027,7755.733444170944,0.0945509825322265,2597.6279510490594,2501,79526,7541,6325,51440,13265,6471,469,12,0,51,49
68,186,2,43382.63747,0,83968,6871.775106053193,0.08183802289030574,5639.399979310318,6010,77958,941,189,39398,12929,7688,361,10,0,33,39
68,191,3,43382.62422,0,46372,4441.892296382528,0.09578824067071785,2726.418047302213,15284,31088,472,210,12670,4983,3002,457,8,0,29,20
69,22,4,43382.6222,0,12024,3836.0133924853453,0.3190297232605909,672.3745552079349,2248,9776,497,126,4980,1246,699,385,7,0,19,28
69,32,4,43382.62389,0,18442,3623.2236708790533,0.196465875223894,1021.3121123970027,2795,15647,518,138,9949,4097,978,536,7,1,27,26
69,45,3,43382.62558,0,48445,7252.258369632949,0.14970086427150273,2795.9648640824985,5679,42766,1341,454,31327,10239,1506,153,13,0,60,66
69,46,4,43382.62285,0,23195,4521.242937310751,0.19492317039494506,877.1277132316602,4060,19135,384,158,13253,5790,793,442,7,0,30,33
69,54,3,43382.62426,0,30898,7358.918486143509,0.23816811722906042,4066.4820478780894,10460,20438,657,204,11908,2319,1024,491,9,0,43,49
69,58,3,43382.63787,0,46304,9552.527308816288,0.20630026150691708,9045.05408988411,4625,41679,1332,419,27533,12742,1649,338,11,1,61,56
69,59,4,43382.63426,0,21105,3753.0635241090968,0.17782816982274802,1405.3152423399467,5715,15390,443,116,8096,2565,1202,454,7,0,32,28
69,60,4,43382.63455,0,21307,3865.3623878530293,0.18141279334739893,1141.9996894463964,3212,18095,685,156,9348,2088,1002,395,9,0,32,28
69,61,4,43382.63567,0,62193,10596.908853256877,0.17038748497832354,4341.226131267006,15641,46552,793,290,33661,5567,1137,377,16,0,66,69
69,67,4,43382.6247,0,39629,9687.782526670548,0.2444619477319778,5256.750282852185,8885,30744,930,245,16826,5735,1617,499,9,0,47,62
69,68,4,43382.62259,0,16544,4202.849542255727,0.2540407121769661,654.7094707917146,3199,13345,866,185,6621,1032,818,457,9,0,23,36
69,76,3,43382.63653,0,71970,10886.456786091552,0.15126381528541827,2595.905954129702,4027,67943,2768,547,48759,8806,1625,99,16,2,88,92
69,89,4,43382.62623,0,37686,8611.588458555158,0.22850895448058053,3781.19052463092,4141,33545,607,149,23567,15062,938,434,12,0,55,74
69,92,4,43382.6376,0,19467,4164.176801369734,0.21390952901678398,695.7070424416162,2081,17386,1052,186,11443,3742,691,482,9,0,32,25
69,99,3,43382.63484,0,63733,5383.515031036527,0.08446981988979849,4282.0664770007215,12558,51175,97,97,20588,6313,1210,433,8,0,51,42
69,127,2,43382.62691,0,100407,19046.818151070056,0.18969611830918218,5495.944870110283,9834,90573,2031,619,68049,14103,2481,342,20,1,133,122
69,129,2,43382.62822,0,70429,11540.820566640446,0.1638646092751629,3108.22077136289,5647,64782,1798,291,50481,12463,2545,434,12,1,75,80
69,138,4,43382.63848,0,41882,9499.314442888557,0.22681138538963175,8933.080870496839,2058,39824,1344,282,26243,6720,1426,361,14,3,53,58
69,139,3,43382.639,0,72178,11000.912062598052,0.15241364491393572,8120.2256024971375,9946,62232,942,236,44853,11335,2489,407,12,0,75,78
69,141,2,43382.62924,0,63099,10834.43111159345,0.17170527443530723,10340.20527384733,3563,59536,1350,254,42898,11871,2496,378,15,0,78,89
69,143,4,43382.63009,0,16662,3351.7575385485356,0.2011617776106431,1977.3248120486244,3743,12919,775,267,7048,3327,1058,423,7,0,33,28
69,147,2,43382.63032,1,89051,10593.606833263448,0.1189611215288256,2313.6177015297094,14444,74607,1338,281,57760,21583,3368,380,11,0,77,83
69,160,2,43382.63157,1,75036,14572.939900644855,0.1942126432731603,10689.610464729363,3653,71383,1960,370,44008,8505,2339,432,17,1,73,87
69,161,2,43382.63998,1,78768,13705.691778654838,0.17400075892056213,6126.157936717341,6849,71919,1207,243,52719,30511,1698,487,12,1,71,64
69,162,4,43382.63259,0,15744,3676.274373036238,0.23350319950687487,647.2762002751259,2096,13648,636,148,7897,3214,931,410,7,0,24,28
69,176,4,43382.63286,0,38931,8804.63960636065,0.2261601193486078,6939.066524141571,3450,35481,700,296,21516,7453,1648,394,10,0,49,51
69,181,4,43382.63338,0,18422,4958.729926968913,0.2691743527830264,1508.5037787021083,3902,14520,604,135,8202,3039,800,419,9,0,29,32
69,184,4,43382.6252,0,27933,4636.200505942489,0.16597574574669707,4192.230937649014,3007,24926,645,177,18985,9221,714,420,9,0,37,39
69,186,4,43382.63369,0,34649,7335.287062581721,0.2117027060689117,1044.014389197485,5665,28984,611,131,16567,5383,1857,482,10,0,55,53
69,191,2,43382.62318,0,46121,5972.9415398347355,0.12950589839410975,615.5883039507748,4203,41918,1008,438,29191,22159,1593,490,8,0,49,50
70710096,22,4,43382.62216,0,11358,3852.6936249608507,0.3392052848178245,2794.4661940536225,2375,8983,243,90,3747,736,695,481,7,0,17,18
70710096,32,4,43382.62354,0,15548,4126.660253954804,0.26541421751703137,881.6005307439381,2315,13233,241,104,7154,3472,1257,497,8,0,25,32
70710096,45,3,43382.62501,0,29210,5065.643366922665,0.17342154628287113,3685.0491636758493,2916,26294,734,158,20047,13440,952,375,9,0,34,27
70710096,46,3,43382.62274,0,34516,5321.731561326799,0.15418158423127823,506.5646933412608,3525,30991,1173,500,20743,12464,4472,433,8,0,43,45
70710096,54,4,43382.62389,0,16876,4529.457350887144,0.2683963824891647,2133.1272222445036,1785,15091,733,221,8506,2590,898,438,9,0,23,29
70710096,58,3,43382.63711,0,42665,9150.224089460453,0.21446675470433502,3587.35226981673,6385,36280,2740,946,25034,8238,1377,329,11,1,47,52
70710096,59,4,43382.63424,0,17187,3644.014623657848,0.21202156418559656,1520.075447125808,4044,13143,800,340,9174,2775,1016,208,7,0,21,22
70710096,60,3,43382.63448,0,32405,4953.743808898061,0.15286973642641755,2773.7124480732255,8045,24360,1167,388,16868,5984,1090,112,9,0,29,39
70710096,61,4,43382.63544,0,25290,5529.005336200842,0.21862417304076084,3272.5210420718686,4945,20345,701,144,13413,3593,1248,407,9,0,32,29
70710096,67,4,43382.62412,0,17660,3882.0472270991822,0.21982147378817565,996.0253729004644,6356,11304,501,210,5036,1709,2440,411,7,0,28,24
70710096,68,4,43382.62238,0,25786,5796.88168853029,0.22480732523579813,2722.0084517571177,2387,23399,1988,939,11727,3646,2491,466,10,0,33,44
70710096,76,3,43382.63582,0,38537,6627.6484836964355,0.1719814330045524,1634.046809108688,13314,25223,932,382,14760,5016,1610,407,8,0,33,37
70710096,89,4,43382.62547,0,44911,8000.063742701677,0.17813149880211257,6434.29122040409,6199,38712,1024,326,28992,13935,1897,466,11,0,41,38
70710096,92,3,43382.63655,0,34480,4906.264622968848,0.14229305751069746,4530.246937032001,2820,31660,2285,2039,18186,4456,3539,448,9,0,39,41
70710096,99,4,43382.63492,0,37527,6344.900511934441,0.16907561254388684,1729.5252277632223,6824,30703,1541,334,24049,15151,672,319,12,0,44,45
70710096,127,3,43382.62646,0,38096,5823.955458032288,0.1528757732578824,5030.621613698067,8587,29509,859,187,16382,3159,4464,378,12,0,41,37
70710096,129,3,43382.62696,0,39052,5808.285716376986,0.14873209352599062,2282.1307444790136,5892,33160,1770,387,24858,11295,1000,610,9,0,38,49
70710096,138,3,43382.63773,0,34088,6372.110258277398,0.18693118570398376,5001.81330502026,2623,31465,1823,489,20886,6049,2593,424,11,0,42,46
70710096,139,3,43382.63821,0,39648,9191.038834120816,0.23181595122378976,8714.474609038592,7570,32078,1704,400,21346,4023,3418,353,12,0,54,60
70710096,141,2,43382.62745,0,168169,18550.648496755603,0.11030956060127374,17961.456087773,5413,162756,3351,375,139519,24205,1903,223,28,4,148,141
70710096,143,4,43382.62957,0,12458,3303.4228854568505,0.2651647845125101,427.4272082175368,2490,9968,686,119,5411,1576,737,313,7,0,24,19
70710096,147,2,43382.62976,1,136255,17649.224071521527,0.1295308360905767,6384.162628072226,22170,114085,2547,1085,88362,15343,3031,264,23,1,137,138
70710096,160,3,43382.63163,0,52398,8088.353873499417,0.15436379009693915,2094.7181119855645,5327,47071,1287,290,38655,14072,1097,385,11,0,47,51
70710096,161,2,43382.63875,1,104584,18898.837985336024,0.18070486867337282,18313.735084629552,12066,92518,3060,409,65197,16559,4535,103,25,5,121,143
70710096,162,4,43382.63244,0,15005,3105.2694137582453,0.20694897792457484,890.6378127692464,3141,11864,650,144,7239,2887,609,433,7,0,20,24
70710096,176,3,43382.63266,0,26118,4727.685147805201,0.1810125257602114,3562.7715126281882,3350,22768,1795,359,15354,6416,1018,448,9,0,37,30
70710096,181,3,43382.63307,0,34109,5448.129191439436,0.15972702780613435,2348.793818292357,2901,31208,943,584,19507,5194,3208,576,10,0,39,43
70710096,184,3,43382.62439,0,46133,5227.053654770501,0.11330400482887525,1949.9017786259035,3976,42157,1051,288,32841,11353,2686,425,10,0,45,36
70710096,186,3,43382.63356,0,39752,7178.774582920575,0.18058901647516037,4783.8688803674595,4177,35575,406,115,30352,21999,836,289,9,0,41,38
70710096,191,4,43382.62329,0,18797,4635.159574471828,0.24659039072574496,3097.4342495471265,2445,16352,1212,353,10991,3543,785,104,9,0,34,36
70711031,22,4,43382.62218,0,13925,3809.4549192369686,0.27356947355382183,2548.455916528724,1613,12312,970,286,5196,1247,856,471,7,0,19,25
70711031,32,4,43382.62351,0,17728,4565.1369884228725,0.25750998355273425,2327.746488701179,1104,16624,1790,588,8872,1727,1248,80,11,3,24,37
70711031,45,4,43382.62517,0,13508,3707.8854317878986,0.27449551612288264,1734.8299511437726,2380,11128,535,127,5088,902,768,363,9,0,21,22
70711031,46,3,43382.62278,0,26435,4386.650097988066,0.16594099103416174,2568.514638687005,3130,23305,2293,888,13339,2255,1160,103,13,3,37,44
70711031,54,3,43382.6239,0,25015,5024.799153155527,0.20087144326026493,718.874176565622,4243,20772,1062,245,13551,4583,981,137,9,1,31,41
70711031,58,2,43382.63581,0,29345,6053.176612236552,0.20627625190787363,4674.370617131288,1096,28249,2838,1476,17030,4144,2889,374,10,0,29,40
70711031,59,3,43382.63145,0,19009,3813.720183824038,0.2006270810576063,3372.5208058357794,2011,16998,143,55,9415,6032,516,303,7,0,23,29
70711031,60,3,43382.63177,0,26700,5721.540424602193,0.21428990354315328,5296.743242732599,2732,23968,1216,482,14770,3200,1016,416,10,0,35,36
70711031,61,3,43382.63237,0,31772,6701.556902605889,0.2109265045513625,4320.050036749775,1866,29906,4628,2288,17137,4688,3169,360,12,0,45,52
70711031,67,4,43382.62429,0,12128,5065.556015532023,0.4176744735761892,3661.025364398004,4064,8064,457,127,3023,656,903,428,7,0,17,24
70711031,68,3,43382.62243,0,18727,4562.947343526034,0.2436560764418238,4191.685375546815,1341,17386,758,196,9928,2440,1148,440,9,0,26,33
70711031,76,2,43382.63282,0,130499,12114.04903164909,0.0928286732591751,8597.406536451428,2805,127694,7685,1238,81939,12775,5522,256,26,0,98,112
70711031,89,3,43382.62543,0,81968,13116.433662030187,0.16001895449480513,5469.078237460497,4194,77774,4411,1042,47167,15793,3894,400,18,0,68,94
